Run_ID,Question,ChoiceA,ChoiceB,ChoiceC,ChoiceD,Stimulus_ID,Prompt_ID,Participant_ID,Group,GroupKind,Response,Angle,Proximity,n_candidates,Actor,Candidates,list_id,Accuracy
h249,What is this person looking at?,water,doll,,,83,0,h9,H0,Humans,A,right,3,2,X,doll+water,5.0,False
h250,What is this person looking at?,water,doll,,,83,0,h10,H0,Humans,A,right,3,2,X,doll+water,5.0,False
h251,What is this person looking at?,doll,water,,,83,0,h11,H0,Humans,A,right,3,2,X,doll+water,5.0,True
h252,What is this person looking at?,water,doll,,,84,0,h12,H0,Humans,A,right,3,2,X,doll+water,1.0,True
h253,What is this person looking at?,water,doll,,,84,0,h13,H0,Humans,A,right,3,2,X,doll+water,1.0,True
h254,What is this person looking at?,doll,water,,,84,0,h14,H0,Humans,A,right,3,2,X,doll+water,1.0,False
h255,What is this person looking at?,doll,water,,,85,0,h15,H0,Humans,A,right,3,2,X,doll+water,12.0,False
h256,What is this person looking at?,doll,water,,,85,0,h16,H0,Humans,A,right,3,2,X,doll+water,12.0,False
h257,What is this person looking at?,doll,water,,,85,0,h17,H0,Humans,A,right,3,2,X,doll+water,12.0,False
h258,What is this person looking at?,doll,water,,,86,0,h18,H0,Humans,A,front,2,2,X,doll+water,13.0,True
h259,What is this person looking at?,doll,water,,,86,0,h19,H0,Humans,A,front,2,2,X,doll+water,13.0,True
h260,What is this person looking at?,doll,water,,,86,0,h20,H0,Humans,A,front,2,2,X,doll+water,13.0,True
h261,What is this person looking at?,water,doll,,,87,0,h21,H0,Humans,A,front,2,2,X,doll+water,2.0,False
h262,What is this person looking at?,water,doll,,,87,0,h22,H0,Humans,A,front,2,2,X,doll+water,2.0,False
h263,What is this person looking at?,water,doll,,,87,0,h23,H0,Humans,A,front,2,2,X,doll+water,2.0,False
h264,What is this person looking at?,doll,water,,,88,0,h24,H0,Humans,A,front,2,2,X,doll+water,4.0,False
h265,What is this person looking at?,doll,water,,,88,0,h25,H0,Humans,A,front,2,2,X,doll+water,4.0,False
h266,What is this person looking at?,water,doll,,,88,0,h26,H0,Humans,A,front,2,2,X,doll+water,4.0,True
h267,What is this person looking at?,doll,water,,,89,0,h27,H0,Humans,A,front,2,2,X,doll+water,14.0,False
h268,What is this person looking at?,water,doll,,,89,0,h28,H0,Humans,A,front,2,2,X,doll+water,14.0,True
h269,What is this person looking at?,water,doll,,,89,0,h29,H0,Humans,A,front,2,2,X,doll+water,14.0,True
h270,What is this person looking at?,doll,water,,,90,0,h30,H0,Humans,A,left,2,2,X,doll+water,2.0,True
h271,What is this person looking at?,water,doll,,,90,0,h31,H0,Humans,A,left,2,2,X,doll+water,2.0,False
h272,What is this person looking at?,water,doll,,,90,0,h32,H0,Humans,A,left,2,2,X,doll+water,2.0,False
h273,What is this person looking at?,doll,water,,,91,0,h33,H0,Humans,A,left,2,2,X,doll+water,16.0,True
h274,What is this person looking at?,water,doll,,,91,0,h34,H0,Humans,A,left,2,2,X,doll+water,16.0,False
h275,What is this person looking at?,water,doll,,,91,0,h35,H0,Humans,A,left,2,2,X,doll+water,16.0,False
h276,What is this person looking at?,water,doll,,,92,0,h36,H0,Humans,A,left,2,2,X,doll+water,3.0,True
h277,What is this person looking at?,doll,water,,,92,0,h37,H0,Humans,A,left,2,2,X,doll+water,3.0,False
h278,What is this person looking at?,water,doll,,,92,0,h38,H0,Humans,A,left,2,2,X,doll+water,3.0,True
h279,What is this person looking at?,doll,water,,,93,0,h39,H0,Humans,A,left,2,2,X,doll+water,0.0,False
h280,What is this person looking at?,doll,water,,,93,0,h40,H0,Humans,A,left,2,2,X,doll+water,0.0,False
h281,What is this person looking at?,doll,water,,,93,0,h41,H0,Humans,A,left,2,2,X,doll+water,0.0,False
h282,What is this person looking at?,doll,water,,,94,0,h42,H0,Humans,A,right,2,2,X,doll+water,3.0,True
h283,What is this person looking at?,doll,water,,,94,0,h43,H0,Humans,A,right,2,2,X,doll+water,3.0,True
h284,What is this person looking at?,water,doll,,,94,0,h44,H0,Humans,A,right,2,2,X,doll+water,3.0,False
h285,What is this person looking at?,water,doll,,,95,0,h45,H0,Humans,A,right,2,2,X,doll+water,16.0,False
h286,What is this person looking at?,doll,water,,,95,0,h46,H0,Humans,A,right,2,2,X,doll+water,16.0,True
h287,What is this person looking at?,doll,water,,,95,0,h47,H0,Humans,A,right,2,2,X,doll+water,16.0,True
h288,What is this person looking at?,water,doll,,,96,0,h48,H0,Humans,A,right,2,2,X,doll+water,10.0,True
h289,What is this person looking at?,water,doll,,,96,0,h49,H0,Humans,A,right,2,2,X,doll+water,10.0,True
h290,What is this person looking at?,doll,water,,,96,0,h50,H0,Humans,A,right,2,2,X,doll+water,10.0,False
h291,What is this person looking at?,doll,water,,,97,0,h51,H0,Humans,A,right,2,2,X,doll+water,11.0,False
h292,What is this person looking at?,water,doll,,,97,0,h52,H0,Humans,A,right,2,2,X,doll+water,11.0,True
h293,What is this person looking at?,water,doll,,,97,0,h53,H0,Humans,A,right,2,2,X,doll+water,11.0,True
h297,What is this person looking at?,water,doll,,,99,0,h57,H0,Humans,A,front,1,2,X,doll+water,6.0,False
h298,What is this person looking at?,doll,water,,,99,0,h58,H0,Humans,A,front,1,2,X,doll+water,6.0,True
h299,What is this person looking at?,doll,water,,,99,0,h59,H0,Humans,A,front,1,2,X,doll+water,6.0,True
h300,What is this person looking at?,doll,water,,,100,0,h0,H0,Humans,A,front,1,2,X,doll+water,18.0,False
h301,What is this person looking at?,doll,water,,,100,0,h1,H0,Humans,A,front,1,2,X,doll+water,18.0,False
h302,What is this person looking at?,water,doll,,,100,0,h2,H0,Humans,A,front,1,2,X,doll+water,18.0,True
h303,What is this person looking at?,doll,water,,,101,0,h3,H0,Humans,A,front,1,2,X,doll+water,18.0,False
h304,What is this person looking at?,doll,water,,,101,0,h4,H0,Humans,A,front,1,2,X,doll+water,18.0,False
h305,What is this person looking at?,water,doll,,,101,0,h5,H0,Humans,A,front,1,2,X,doll+water,18.0,True
h306,What is this person looking at?,water,doll,,,102,0,h6,H0,Humans,A,left,1,2,X,doll+water,5.0,False
h307,What is this person looking at?,doll,water,,,102,0,h7,H0,Humans,A,left,1,2,X,doll+water,5.0,True
h308,What is this person looking at?,doll,water,,,102,0,h8,H0,Humans,A,left,1,2,X,doll+water,5.0,True
h309,What is this person looking at?,water,doll,,,103,0,h9,H0,Humans,A,left,1,2,X,doll+water,4.0,False
h310,What is this person looking at?,doll,water,,,103,0,h10,H0,Humans,A,left,1,2,X,doll+water,4.0,True
h311,What is this person looking at?,doll,water,,,103,0,h11,H0,Humans,A,left,1,2,X,doll+water,4.0,True
h312,What is this person looking at?,doll,water,,,104,0,h12,H0,Humans,A,left,1,2,X,doll+water,2.0,False
h313,What is this person looking at?,water,doll,,,104,0,h13,H0,Humans,A,left,1,2,X,doll+water,2.0,True
h314,What is this person looking at?,water,doll,,,104,0,h14,H0,Humans,A,left,1,2,X,doll+water,2.0,True
h315,What is this person looking at?,doll,water,,,105,0,h15,H0,Humans,A,left,1,2,X,doll+water,6.0,False
h316,What is this person looking at?,water,doll,,,105,0,h16,H0,Humans,A,left,1,2,X,doll+water,6.0,True
h317,What is this person looking at?,water,doll,,,105,0,h17,H0,Humans,A,left,1,2,X,doll+water,6.0,True
h318,What is this person looking at?,water,doll,,,106,0,h18,H0,Humans,A,right,1,2,X,doll+water,15.0,False
h319,What is this person looking at?,water,doll,,,106,0,h19,H0,Humans,A,right,1,2,X,doll+water,15.0,False
h320,What is this person looking at?,water,doll,,,106,0,h20,H0,Humans,A,right,1,2,X,doll+water,15.0,False
h321,What is this person looking at?,doll,water,,,107,0,h21,H0,Humans,A,right,1,2,X,doll+water,19.0,True
h322,What is this person looking at?,doll,water,,,107,0,h22,H0,Humans,A,right,1,2,X,doll+water,19.0,True
h323,What is this person looking at?,water,doll,,,107,0,h23,H0,Humans,A,right,1,2,X,doll+water,19.0,False
h324,What is this person looking at?,water,doll,,,108,0,h24,H0,Humans,A,right,1,2,X,doll+water,19.0,True
h325,What is this person looking at?,doll,water,,,108,0,h25,H0,Humans,A,right,1,2,X,doll+water,19.0,False
h326,What is this person looking at?,doll,water,,,108,0,h26,H0,Humans,A,right,1,2,X,doll+water,19.0,False
h327,What is this person looking at?,water,doll,,,109,0,h27,H0,Humans,A,right,1,2,X,doll+water,11.0,True
h328,What is this person looking at?,water,doll,,,109,0,h28,H0,Humans,A,right,1,2,X,doll+water,11.0,True
h329,What is this person looking at?,doll,water,,,109,0,h29,H0,Humans,A,right,1,2,X,doll+water,11.0,False
h330,What is this person looking at?,doll,coffee,,,110,0,h30,H0,Humans,A,front,3,2,Y,doll+coffee,7.0,True
h331,What is this person looking at?,coffee,doll,,,110,0,h31,H0,Humans,A,front,3,2,Y,doll+coffee,7.0,False
h332,What is this person looking at?,coffee,doll,,,110,0,h32,H0,Humans,A,front,3,2,Y,doll+coffee,7.0,False
h333,What is this person looking at?,doll,coffee,,,111,0,h33,H0,Humans,A,front,3,2,Y,doll+coffee,4.0,True
h334,What is this person looking at?,doll,coffee,,,111,0,h34,H0,Humans,A,front,3,2,Y,doll+coffee,4.0,True
h335,What is this person looking at?,coffee,doll,,,111,0,h35,H0,Humans,A,front,3,2,Y,doll+coffee,4.0,False
h336,What is this person looking at?,doll,coffee,,,112,0,h36,H0,Humans,A,front,3,2,Y,doll+coffee,0.0,True
h337,What is this person looking at?,coffee,doll,,,112,0,h37,H0,Humans,A,front,3,2,Y,doll+coffee,0.0,False
h338,What is this person looking at?,coffee,doll,,,112,0,h38,H0,Humans,A,front,3,2,Y,doll+coffee,0.0,False
h339,What is this person looking at?,coffee,doll,,,113,0,h39,H0,Humans,A,front,3,2,Y,doll+coffee,3.0,False
h340,What is this person looking at?,doll,coffee,,,113,0,h40,H0,Humans,A,front,3,2,Y,doll+coffee,3.0,True
h341,What is this person looking at?,coffee,doll,,,113,0,h41,H0,Humans,A,front,3,2,Y,doll+coffee,3.0,False
h342,What is this person looking at?,coffee,doll,,,114,0,h42,H0,Humans,A,front,3,2,Y,doll+coffee,18.0,True
h343,What is this person looking at?,coffee,doll,,,114,0,h43,H0,Humans,A,front,3,2,Y,doll+coffee,18.0,True
h344,What is this person looking at?,doll,coffee,,,114,0,h44,H0,Humans,A,front,3,2,Y,doll+coffee,18.0,False
h345,What is this person looking at?,coffee,doll,,,115,0,h45,H0,Humans,A,front,3,2,Y,doll+coffee,13.0,True
h346,What is this person looking at?,doll,coffee,,,115,0,h46,H0,Humans,A,front,3,2,Y,doll+coffee,13.0,False
h347,What is this person looking at?,coffee,doll,,,115,0,h47,H0,Humans,A,front,3,2,Y,doll+coffee,13.0,True
h348,What is this person looking at?,coffee,doll,,,116,0,h48,H0,Humans,A,front,3,2,Y,doll+coffee,5.0,True
h349,What is this person looking at?,doll,coffee,,,116,0,h49,H0,Humans,A,front,3,2,Y,doll+coffee,5.0,False
h350,What is this person looking at?,coffee,doll,,,116,0,h50,H0,Humans,A,front,3,2,Y,doll+coffee,5.0,True
h351,What is this person looking at?,doll,coffee,,,117,0,h51,H0,Humans,A,front,3,2,Y,doll+coffee,15.0,False
h352,What is this person looking at?,doll,coffee,,,117,0,h52,H0,Humans,A,front,3,2,Y,doll+coffee,15.0,False
h353,What is this person looking at?,doll,coffee,,,117,0,h53,H0,Humans,A,front,3,2,Y,doll+coffee,15.0,False
h354,What is this person looking at?,doll,coffee,,,118,0,h54,H0,Humans,A,left,3,2,Y,doll+coffee,15.0,False
h355,What is this person looking at?,doll,coffee,,,118,0,h55,H0,Humans,A,left,3,2,Y,doll+coffee,15.0,False
h356,What is this person looking at?,coffee,doll,,,118,0,h56,H0,Humans,A,left,3,2,Y,doll+coffee,15.0,True
h357,What is this person looking at?,coffee,doll,,,119,0,h57,H0,Humans,A,left,3,2,Y,doll+coffee,6.0,True
h358,What is this person looking at?,coffee,doll,,,119,0,h58,H0,Humans,A,left,3,2,Y,doll+coffee,6.0,True
h359,What is this person looking at?,doll,coffee,,,119,0,h59,H0,Humans,A,left,3,2,Y,doll+coffee,6.0,False
h360,What is this person looking at?,doll,coffee,,,120,0,h0,H0,Humans,A,left,3,2,Y,doll+coffee,2.0,False
h361,What is this person looking at?,doll,coffee,,,120,0,h1,H0,Humans,A,left,3,2,Y,doll+coffee,2.0,False
h362,What is this person looking at?,coffee,doll,,,120,0,h2,H0,Humans,A,left,3,2,Y,doll+coffee,2.0,True
h363,What is this person looking at?,doll,coffee,,,121,0,h3,H0,Humans,A,left,3,2,Y,doll+coffee,7.0,False
h364,What is this person looking at?,coffee,doll,,,121,0,h4,H0,Humans,A,left,3,2,Y,doll+coffee,7.0,True
h365,What is this person looking at?,coffee,doll,,,121,0,h5,H0,Humans,A,left,3,2,Y,doll+coffee,7.0,True
h366,What is this person looking at?,doll,coffee,,,122,0,h6,H0,Humans,A,left,3,2,Y,doll+coffee,8.0,False
h367,What is this person looking at?,doll,coffee,,,122,0,h7,H0,Humans,A,left,3,2,Y,doll+coffee,8.0,False
h368,What is this person looking at?,doll,coffee,,,122,0,h8,H0,Humans,A,left,3,2,Y,doll+coffee,8.0,False
h369,What is this person looking at?,doll,coffee,,,123,0,h9,H0,Humans,A,left,3,2,Y,doll+coffee,15.0,False
h370,What is this person looking at?,doll,coffee,,,123,0,h10,H0,Humans,A,left,3,2,Y,doll+coffee,15.0,False
h371,What is this person looking at?,coffee,doll,,,123,0,h11,H0,Humans,A,left,3,2,Y,doll+coffee,15.0,True
h372,What is this person looking at?,doll,coffee,,,124,0,h12,H0,Humans,A,left,3,2,Y,doll+coffee,5.0,True
h373,What is this person looking at?,coffee,doll,,,124,0,h13,H0,Humans,A,left,3,2,Y,doll+coffee,5.0,False
h374,What is this person looking at?,coffee,doll,,,124,0,h14,H0,Humans,A,left,3,2,Y,doll+coffee,5.0,False
h375,What is this person looking at?,doll,coffee,,,125,0,h15,H0,Humans,A,left,3,2,Y,doll+coffee,3.0,True
h376,What is this person looking at?,coffee,doll,,,125,0,h16,H0,Humans,A,left,3,2,Y,doll+coffee,3.0,False
h377,What is this person looking at?,coffee,doll,,,125,0,h17,H0,Humans,A,left,3,2,Y,doll+coffee,3.0,False
h378,What is this person looking at?,doll,coffee,,,126,0,h18,H0,Humans,A,left,3,2,Y,doll+coffee,5.0,True
h379,What is this person looking at?,coffee,doll,,,126,0,h19,H0,Humans,A,left,3,2,Y,doll+coffee,5.0,False
h380,What is this person looking at?,coffee,doll,,,126,0,h20,H0,Humans,A,left,3,2,Y,doll+coffee,5.0,False
h381,What is this person looking at?,doll,coffee,,,127,0,h21,H0,Humans,A,right,3,2,Y,doll+coffee,15.0,True
h382,What is this person looking at?,coffee,doll,,,127,0,h22,H0,Humans,A,right,3,2,Y,doll+coffee,15.0,False
h383,What is this person looking at?,doll,coffee,,,127,0,h23,H0,Humans,A,right,3,2,Y,doll+coffee,15.0,True
h384,What is this person looking at?,coffee,doll,,,128,0,h24,H0,Humans,A,right,3,2,Y,doll+coffee,13.0,False
h385,What is this person looking at?,coffee,doll,,,128,0,h25,H0,Humans,A,right,3,2,Y,doll+coffee,13.0,False
h386,What is this person looking at?,coffee,doll,,,128,0,h26,H0,Humans,A,right,3,2,Y,doll+coffee,13.0,False
h387,What is this person looking at?,coffee,doll,,,129,0,h27,H0,Humans,A,right,3,2,Y,doll+coffee,4.0,False
h388,What is this person looking at?,coffee,doll,,,129,0,h28,H0,Humans,A,right,3,2,Y,doll+coffee,4.0,False
h389,What is this person looking at?,doll,coffee,,,129,0,h29,H0,Humans,A,right,3,2,Y,doll+coffee,4.0,True
h390,What is this person looking at?,coffee,doll,,,130,0,h30,H0,Humans,A,right,3,2,Y,doll+coffee,9.0,True
h391,What is this person looking at?,coffee,doll,,,130,0,h31,H0,Humans,A,right,3,2,Y,doll+coffee,9.0,True
h392,What is this person looking at?,doll,coffee,,,130,0,h32,H0,Humans,A,right,3,2,Y,doll+coffee,9.0,False
h393,What is this person looking at?,coffee,doll,,,131,0,h33,H0,Humans,A,right,3,2,Y,doll+coffee,3.0,True
h394,What is this person looking at?,coffee,doll,,,131,0,h34,H0,Humans,A,right,3,2,Y,doll+coffee,3.0,True
h395,What is this person looking at?,doll,coffee,,,131,0,h35,H0,Humans,A,right,3,2,Y,doll+coffee,3.0,False
h396,What is this person looking at?,doll,coffee,,,132,0,h36,H0,Humans,A,right,3,2,Y,doll+coffee,8.0,False
h397,What is this person looking at?,doll,coffee,,,132,0,h37,H0,Humans,A,right,3,2,Y,doll+coffee,8.0,False
h398,What is this person looking at?,coffee,doll,,,132,0,h38,H0,Humans,A,right,3,2,Y,doll+coffee,8.0,True
h399,What is this person looking at?,coffee,doll,,,133,0,h39,H0,Humans,A,front,2,2,Y,doll+coffee,8.0,False
h400,What is this person looking at?,doll,coffee,,,133,0,h40,H0,Humans,A,front,2,2,Y,doll+coffee,8.0,True
h401,What is this person looking at?,coffee,doll,,,133,0,h41,H0,Humans,A,front,2,2,Y,doll+coffee,8.0,False
h402,What is this person looking at?,coffee,doll,,,134,0,h42,H0,Humans,A,front,2,2,Y,doll+coffee,9.0,False
h403,What is this person looking at?,coffee,doll,,,134,0,h43,H0,Humans,A,front,2,2,Y,doll+coffee,9.0,False
h404,What is this person looking at?,doll,coffee,,,134,0,h44,H0,Humans,A,front,2,2,Y,doll+coffee,9.0,True
h405,What is this person looking at?,coffee,doll,,,135,0,h45,H0,Humans,A,front,2,2,Y,doll+coffee,0.0,False
h406,What is this person looking at?,coffee,doll,,,135,0,h46,H0,Humans,A,front,2,2,Y,doll+coffee,0.0,False
h407,What is this person looking at?,doll,coffee,,,135,0,h47,H0,Humans,A,front,2,2,Y,doll+coffee,0.0,True
h408,What is this person looking at?,doll,coffee,,,136,0,h48,H0,Humans,A,front,2,2,Y,doll+coffee,7.0,False
h409,What is this person looking at?,coffee,doll,,,136,0,h49,H0,Humans,A,front,2,2,Y,doll+coffee,7.0,True
h410,What is this person looking at?,doll,coffee,,,136,0,h50,H0,Humans,A,front,2,2,Y,doll+coffee,7.0,False
h411,What is this person looking at?,coffee,doll,,,137,0,h51,H0,Humans,A,front,2,2,Y,doll+coffee,8.0,True
h412,What is this person looking at?,coffee,doll,,,137,0,h52,H0,Humans,A,front,2,2,Y,doll+coffee,8.0,True
h413,What is this person looking at?,coffee,doll,,,137,0,h53,H0,Humans,A,front,2,2,Y,doll+coffee,8.0,True
h414,What is this person looking at?,doll,coffee,,,138,0,h54,H0,Humans,A,front,2,2,Y,doll+coffee,0.0,False
h415,What is this person looking at?,doll,coffee,,,138,0,h55,H0,Humans,A,front,2,2,Y,doll+coffee,0.0,False
h416,What is this person looking at?,coffee,doll,,,138,0,h56,H0,Humans,A,front,2,2,Y,doll+coffee,0.0,True
h417,What is this person looking at?,doll,coffee,,,139,0,h57,H0,Humans,A,left,2,2,Y,doll+coffee,14.0,False
h418,What is this person looking at?,doll,coffee,,,139,0,h58,H0,Humans,A,left,2,2,Y,doll+coffee,14.0,False
h419,What is this person looking at?,doll,coffee,,,139,0,h59,H0,Humans,A,left,2,2,Y,doll+coffee,14.0,False
h420,What is this person looking at?,coffee,doll,,,140,0,h0,H0,Humans,A,left,2,2,Y,doll+coffee,3.0,True
h421,What is this person looking at?,coffee,doll,,,140,0,h1,H0,Humans,A,left,2,2,Y,doll+coffee,3.0,True
h422,What is this person looking at?,coffee,doll,,,140,0,h2,H0,Humans,A,left,2,2,Y,doll+coffee,3.0,True
h423,What is this person looking at?,doll,coffee,,,141,0,h3,H0,Humans,A,left,2,2,Y,doll+coffee,0.0,False
h424,What is this person looking at?,coffee,doll,,,141,0,h4,H0,Humans,A,left,2,2,Y,doll+coffee,0.0,True
h425,What is this person looking at?,coffee,doll,,,141,0,h5,H0,Humans,A,left,2,2,Y,doll+coffee,0.0,True
h426,What is this person looking at?,coffee,doll,,,142,0,h6,H0,Humans,A,left,2,2,Y,doll+coffee,1.0,False
h427,What is this person looking at?,coffee,doll,,,142,0,h7,H0,Humans,A,left,2,2,Y,doll+coffee,1.0,False
h428,What is this person looking at?,coffee,doll,,,142,0,h8,H0,Humans,A,left,2,2,Y,doll+coffee,1.0,False
h429,What is this person looking at?,doll,coffee,,,143,0,h9,H0,Humans,A,left,2,2,Y,doll+coffee,14.0,True
h430,What is this person looking at?,coffee,doll,,,143,0,h10,H0,Humans,A,left,2,2,Y,doll+coffee,14.0,False
